id,Test_Name,Category,Real_Vulnerability,CWE,createdAt,updatedAt
2412,BenchmarkTest02412,cmdi,true,78,2026-01-29T20:03:35.590Z,2026-01-29T20:03:35.590Z
2413,BenchmarkTest02413,cmdi,false,78,2026-01-29T20:03:35.591Z,2026-01-29T20:03:35.591Z
2414,BenchmarkTest02414,cmdi,true,78,2026-01-29T20:03:35.591Z,2026-01-29T20:03:35.591Z
2415,BenchmarkTest02415,weakrand,true,330,2026-01-29T20:03:35.592Z,2026-01-29T20:03:35.592Z
2416,BenchmarkTest02416,weakrand,true,330,2026-01-29T20:03:35.594Z,2026-01-29T20:03:35.594Z
2417,BenchmarkTest02417,weakrand,true,330,2026-01-29T20:03:35.595Z,2026-01-29T20:03:35.595Z
2418,BenchmarkTest02418,weakrand,true,330,2026-01-29T20:03:35.595Z,2026-01-29T20:03:35.595Z
2419,BenchmarkTest02419,weakrand,true,330,2026-01-29T20:03:35.596Z,2026-01-29T20:03:35.596Z
2420,BenchmarkTest02420,weakrand,true,330,2026-01-29T20:03:35.597Z,2026-01-29T20:03:35.597Z
2421,BenchmarkTest02421,weakrand,true,330,2026-01-29T20:03:35.598Z,2026-01-29T20:03:35.598Z
2422,BenchmarkTest02422,weakrand,true,330,2026-01-29T20:03:35.599Z,2026-01-29T20:03:35.599Z
2423,BenchmarkTest02423,weakrand,true,330,2026-01-29T20:03:35.600Z,2026-01-29T20:03:35.600Z
2424,BenchmarkTest02424,weakrand,true,330,2026-01-29T20:03:35.601Z,2026-01-29T20:03:35.601Z
2425,BenchmarkTest02425,weakrand,true,330,2026-01-29T20:03:35.602Z,2026-01-29T20:03:35.602Z
2426,BenchmarkTest02426,weakrand,true,330,2026-01-29T20:03:35.603Z,2026-01-29T20:03:35.603Z
2427,BenchmarkTest02427,securecookie,true,614,2026-01-29T20:03:35.604Z,2026-01-29T20:03:35.604Z
2428,BenchmarkTest02428,cmdi,false,78,2026-01-29T20:03:35.605Z,2026-01-29T20:03:35.605Z
2429,BenchmarkTest02429,cmdi,true,78,2026-01-29T20:03:35.606Z,2026-01-29T20:03:35.606Z
2430,BenchmarkTest02430,cmdi,true,78,2026-01-29T20:03:35.608Z,2026-01-29T20:03:35.608Z
2431,BenchmarkTest02431,cmdi,true,78,2026-01-29T20:03:35.609Z,2026-01-29T20:03:35.609Z
2432,BenchmarkTest02432,cmdi,true,78,2026-01-29T20:03:35.610Z,2026-01-29T20:03:35.610Z
2433,BenchmarkTest02433,cmdi,true,78,2026-01-29T20:03:35.613Z,2026-01-29T20:03:35.613Z
2434,BenchmarkTest02434,weakrand,false,330,2026-01-29T20:03:35.643Z,2026-01-29T20:03:35.643Z
2435,BenchmarkTest02435,weakrand,false,330,2026-01-29T20:03:35.674Z,2026-01-29T20:03:35.674Z
2436,BenchmarkTest02436,weakrand,false,330,2026-01-29T20:03:35.700Z,2026-01-29T20:03:35.700Z
2437,BenchmarkTest02437,weakrand,false,330,2026-01-29T20:03:35.726Z,2026-01-29T20:03:35.726Z
2438,BenchmarkTest02438,weakrand,false,330,2026-01-29T20:03:35.745Z,2026-01-29T20:03:35.745Z
2439,BenchmarkTest02439,weakrand,false,330,2026-01-29T20:03:35.781Z,2026-01-29T20:03:35.781Z
2440,BenchmarkTest02440,weakrand,false,330,2026-01-29T20:03:35.804Z,2026-01-29T20:03:35.804Z
2441,BenchmarkTest02441,weakrand,false,330,2026-01-29T20:03:35.837Z,2026-01-29T20:03:35.837Z
2442,BenchmarkTest02442,weakrand,false,330,2026-01-29T20:03:35.877Z,2026-01-29T20:03:35.877Z
2443,BenchmarkTest02443,weakrand,false,330,2026-01-29T20:03:35.923Z,2026-01-29T20:03:35.923Z
2444,BenchmarkTest02444,weakrand,false,330,2026-01-29T20:03:35.956Z,2026-01-29T20:03:35.956Z
2445,BenchmarkTest02445,weakrand,false,330,2026-01-29T20:03:35.990Z,2026-01-29T20:03:35.990Z
2446,BenchmarkTest02446,trustbound,true,501,2026-01-29T20:03:36.024Z,2026-01-29T20:03:36.024Z
2447,BenchmarkTest02447,trustbound,false,501,2026-01-29T20:03:36.055Z,2026-01-29T20:03:36.055Z
2448,BenchmarkTest02448,trustbound,true,501,2026-01-29T20:03:36.105Z,2026-01-29T20:03:36.105Z
2449,BenchmarkTest02449,sqli,true,89,2026-01-29T20:03:36.122Z,2026-01-29T20:03:36.122Z
2450,BenchmarkTest02450,sqli,false,89,2026-01-29T20:03:36.143Z,2026-01-29T20:03:36.143Z
2451,BenchmarkTest02451,sqli,true,89,2026-01-29T20:03:36.164Z,2026-01-29T20:03:36.164Z
2452,BenchmarkTest02452,sqli,false,89,2026-01-29T20:03:36.183Z,2026-01-29T20:03:36.183Z
2453,BenchmarkTest02453,sqli,true,89,2026-01-29T20:03:36.204Z,2026-01-29T20:03:36.204Z
2454,BenchmarkTest02454,sqli,true,89,2026-01-29T20:03:36.216Z,2026-01-29T20:03:36.216Z
2455,BenchmarkTest02455,sqli,true,89,2026-01-29T20:03:36.217Z,2026-01-29T20:03:36.217Z
2456,BenchmarkTest02456,sqli,false,89,2026-01-29T20:03:36.219Z,2026-01-29T20:03:36.219Z
2457,BenchmarkTest02457,xpathi,false,643,2026-01-29T20:03:36.220Z,2026-01-29T20:03:36.220Z
2458,BenchmarkTest02458,crypto,true,327,2026-01-29T20:03:36.221Z,2026-01-29T20:03:36.221Z
2459,BenchmarkTest02459,crypto,false,327,2026-01-29T20:03:36.222Z,2026-01-29T20:03:36.222Z
2460,BenchmarkTest02460,crypto,false,327,2026-01-29T20:03:36.223Z,2026-01-29T20:03:36.223Z
2461,BenchmarkTest02461,crypto,false,327,2026-01-29T20:03:36.224Z,2026-01-29T20:03:36.224Z
2462,BenchmarkTest02462,pathtraver,false,22,2026-01-29T20:03:36.225Z,2026-01-29T20:03:36.225Z
2463,BenchmarkTest02463,pathtraver,true,22,2026-01-29T20:03:36.226Z,2026-01-29T20:03:36.226Z
2464,BenchmarkTest02464,pathtraver,false,22,2026-01-29T20:03:36.227Z,2026-01-29T20:03:36.227Z
2465,BenchmarkTest02465,pathtraver,true,22,2026-01-29T20:03:36.228Z,2026-01-29T20:03:36.228Z
2466,BenchmarkTest02466,pathtraver,true,22,2026-01-29T20:03:36.229Z,2026-01-29T20:03:36.229Z
2467,BenchmarkTest02467,pathtraver,false,22,2026-01-29T20:03:36.230Z,2026-01-29T20:03:36.230Z
2468,BenchmarkTest02468,pathtraver,false,22,2026-01-29T20:03:36.231Z,2026-01-29T20:03:36.231Z
2469,BenchmarkTest02469,pathtraver,true,22,2026-01-29T20:03:36.232Z,2026-01-29T20:03:36.232Z
2470,BenchmarkTest02470,pathtraver,false,22,2026-01-29T20:03:36.234Z,2026-01-29T20:03:36.234Z
2471,BenchmarkTest02471,pathtraver,false,22,2026-01-29T20:03:36.236Z,2026-01-29T20:03:36.236Z
2472,BenchmarkTest02472,ldapi,true,90,2026-01-29T20:03:36.240Z,2026-01-29T20:03:36.240Z
2473,BenchmarkTest02473,weakrand,true,330,2026-01-29T20:03:36.244Z,2026-01-29T20:03:36.244Z
2474,BenchmarkTest02474,hash,true,328,2026-01-29T20:03:36.247Z,2026-01-29T20:03:36.247Z
2475,BenchmarkTest02475,hash,true,328,2026-01-29T20:03:36.250Z,2026-01-29T20:03:36.250Z
2476,BenchmarkTest02476,hash,true,328,2026-01-29T20:03:36.253Z,2026-01-29T20:03:36.253Z
2477,BenchmarkTest02477,hash,false,328,2026-01-29T20:03:36.256Z,2026-01-29T20:03:36.256Z
2478,BenchmarkTest02478,hash,true,328,2026-01-29T20:03:36.260Z,2026-01-29T20:03:36.260Z
2479,BenchmarkTest02479,hash,false,328,2026-01-29T20:03:36.264Z,2026-01-29T20:03:36.264Z
2480,BenchmarkTest02480,xss,true,79,2026-01-29T20:03:36.267Z,2026-01-29T20:03:36.267Z
2481,BenchmarkTest02481,xss,false,79,2026-01-29T20:03:36.270Z,2026-01-29T20:03:36.270Z
2482,BenchmarkTest02482,xss,false,79,2026-01-29T20:03:36.273Z,2026-01-29T20:03:36.273Z
2483,BenchmarkTest02483,xss,true,79,2026-01-29T20:03:36.276Z,2026-01-29T20:03:36.276Z
2484,BenchmarkTest02484,xss,false,79,2026-01-29T20:03:36.279Z,2026-01-29T20:03:36.279Z
2485,BenchmarkTest02485,xss,false,79,2026-01-29T20:03:36.284Z,2026-01-29T20:03:36.284Z
2486,BenchmarkTest02486,xss,true,79,2026-01-29T20:03:36.288Z,2026-01-29T20:03:36.288Z
2487,BenchmarkTest02487,xss,true,79,2026-01-29T20:03:36.292Z,2026-01-29T20:03:36.292Z
2488,BenchmarkTest02488,xss,false,79,2026-01-29T20:03:36.296Z,2026-01-29T20:03:36.296Z
2489,BenchmarkTest02489,xss,true,79,2026-01-29T20:03:36.301Z,2026-01-29T20:03:36.301Z
2490,BenchmarkTest02490,xss,false,79,2026-01-29T20:03:36.306Z,2026-01-29T20:03:36.306Z
2491,BenchmarkTest02491,xss,false,79,2026-01-29T20:03:36.308Z,2026-01-29T20:03:36.308Z
2492,BenchmarkTest02492,xss,false,79,2026-01-29T20:03:36.313Z,2026-01-29T20:03:36.313Z
2493,BenchmarkTest02493,xss,true,79,2026-01-29T20:03:36.317Z,2026-01-29T20:03:36.317Z
2494,BenchmarkTest02494,xss,true,79,2026-01-29T20:03:36.321Z,2026-01-29T20:03:36.321Z
2495,BenchmarkTest02495,xss,false,79,2026-01-29T20:03:36.323Z,2026-01-29T20:03:36.323Z
2496,BenchmarkTest02496,cmdi,true,78,2026-01-29T20:03:36.324Z,2026-01-29T20:03:36.324Z
2497,BenchmarkTest02497,weakrand,true,330,2026-01-29T20:03:36.326Z,2026-01-29T20:03:36.326Z
2498,BenchmarkTest02498,weakrand,true,330,2026-01-29T20:03:36.327Z,2026-01-29T20:03:36.327Z
2499,BenchmarkTest02499,weakrand,true,330,2026-01-29T20:03:36.329Z,2026-01-29T20:03:36.329Z
2500,BenchmarkTest02500,weakrand,true,330,2026-01-29T20:03:36.330Z,2026-01-29T20:03:36.330Z
2501,BenchmarkTest02501,weakrand,true,330,2026-01-29T20:03:36.332Z,2026-01-29T20:03:36.332Z
2502,BenchmarkTest02502,weakrand,true,330,2026-01-29T20:03:36.337Z,2026-01-29T20:03:36.337Z
2503,BenchmarkTest02503,weakrand,true,330,2026-01-29T20:03:36.339Z,2026-01-29T20:03:36.339Z
2504,BenchmarkTest02504,weakrand,true,330,2026-01-29T20:03:36.340Z,2026-01-29T20:03:36.340Z
2505,BenchmarkTest02505,weakrand,true,330,2026-01-29T20:03:36.342Z,2026-01-29T20:03:36.342Z
2506,BenchmarkTest02506,weakrand,true,330,2026-01-29T20:03:36.343Z,2026-01-29T20:03:36.343Z
2507,BenchmarkTest02507,securecookie,true,614,2026-01-29T20:03:36.345Z,2026-01-29T20:03:36.345Z
2508,BenchmarkTest02508,securecookie,false,614,2026-01-29T20:03:36.346Z,2026-01-29T20:03:36.346Z
2509,BenchmarkTest02509,xss,false,79,2026-01-29T20:03:36.347Z,2026-01-29T20:03:36.347Z
2510,BenchmarkTest02510,cmdi,false,78,2026-01-29T20:03:36.349Z,2026-01-29T20:03:36.349Z
2511,BenchmarkTest02511,cmdi,true,78,2026-01-29T20:03:36.350Z,2026-01-29T20:03:36.350Z
2512,BenchmarkTest02512,cmdi,true,78,2026-01-29T20:03:36.351Z,2026-01-29T20:03:36.351Z
2513,BenchmarkTest02513,cmdi,false,78,2026-01-29T20:03:36.353Z,2026-01-29T20:03:36.353Z
2514,BenchmarkTest02514,cmdi,true,78,2026-01-29T20:03:36.354Z,2026-01-29T20:03:36.354Z
2515,BenchmarkTest02515,cmdi,true,78,2026-01-29T20:03:36.356Z,2026-01-29T20:03:36.356Z
2516,BenchmarkTest02516,cmdi,true,78,2026-01-29T20:03:36.357Z,2026-01-29T20:03:36.357Z
2517,BenchmarkTest02517,cmdi,true,78,2026-01-29T20:03:36.358Z,2026-01-29T20:03:36.358Z
2518,BenchmarkTest02518,cmdi,false,78,2026-01-29T20:03:36.360Z,2026-01-29T20:03:36.360Z
2519,BenchmarkTest02519,weakrand,false,330,2026-01-29T20:03:36.361Z,2026-01-29T20:03:36.361Z
2520,BenchmarkTest02520,weakrand,false,330,2026-01-29T20:03:36.362Z,2026-01-29T20:03:36.362Z
2521,BenchmarkTest02521,weakrand,false,330,2026-01-29T20:03:36.363Z,2026-01-29T20:03:36.363Z
2522,BenchmarkTest02522,weakrand,false,330,2026-01-29T20:03:36.364Z,2026-01-29T20:03:36.364Z
2523,BenchmarkTest02523,trustbound,false,501,2026-01-29T20:03:36.365Z,2026-01-29T20:03:36.365Z
2524,BenchmarkTest02524,trustbound,true,501,2026-01-29T20:03:36.366Z,2026-01-29T20:03:36.366Z
2525,BenchmarkTest02525,trustbound,true,501,2026-01-29T20:03:36.368Z,2026-01-29T20:03:36.368Z
2526,BenchmarkTest02526,trustbound,true,501,2026-01-29T20:03:36.369Z,2026-01-29T20:03:36.369Z
2527,BenchmarkTest02527,trustbound,true,501,2026-01-29T20:03:36.370Z,2026-01-29T20:03:36.370Z
2528,BenchmarkTest02528,sqli,true,89,2026-01-29T20:03:36.371Z,2026-01-29T20:03:36.371Z
2529,BenchmarkTest02529,sqli,false,89,2026-01-29T20:03:36.372Z,2026-01-29T20:03:36.372Z
2530,BenchmarkTest02530,sqli,true,89,2026-01-29T20:03:36.373Z,2026-01-29T20:03:36.373Z
2531,BenchmarkTest02531,sqli,true,89,2026-01-29T20:03:36.374Z,2026-01-29T20:03:36.374Z
2532,BenchmarkTest02532,sqli,true,89,2026-01-29T20:03:36.376Z,2026-01-29T20:03:36.376Z
2533,BenchmarkTest02533,sqli,true,89,2026-01-29T20:03:36.377Z,2026-01-29T20:03:36.377Z
2534,BenchmarkTest02534,sqli,true,89,2026-01-29T20:03:36.378Z,2026-01-29T20:03:36.378Z
2535,BenchmarkTest02535,sqli,true,89,2026-01-29T20:03:36.379Z,2026-01-29T20:03:36.379Z
2536,BenchmarkTest02536,sqli,false,89,2026-01-29T20:03:36.380Z,2026-01-29T20:03:36.380Z
2537,BenchmarkTest02537,sqli,true,89,2026-01-29T20:03:36.381Z,2026-01-29T20:03:36.381Z
2538,BenchmarkTest02538,sqli,false,89,2026-01-29T20:03:36.383Z,2026-01-29T20:03:36.383Z
2539,BenchmarkTest02539,sqli,false,89,2026-01-29T20:03:36.384Z,2026-01-29T20:03:36.384Z
2540,BenchmarkTest02540,sqli,false,89,2026-01-29T20:03:36.385Z,2026-01-29T20:03:36.385Z
2541,BenchmarkTest02541,sqli,false,89,2026-01-29T20:03:36.386Z,2026-01-29T20:03:36.386Z
2542,BenchmarkTest02542,sqli,true,89,2026-01-29T20:03:36.387Z,2026-01-29T20:03:36.387Z
2543,BenchmarkTest02543,sqli,true,89,2026-01-29T20:03:36.388Z,2026-01-29T20:03:36.388Z
2544,BenchmarkTest02544,sqli,false,89,2026-01-29T20:03:36.389Z,2026-01-29T20:03:36.389Z
2545,BenchmarkTest02545,sqli,true,89,2026-01-29T20:03:36.390Z,2026-01-29T20:03:36.390Z
2546,BenchmarkTest02546,sqli,false,89,2026-01-29T20:03:36.391Z,2026-01-29T20:03:36.391Z
2547,BenchmarkTest02547,crypto,false,327,2026-01-29T20:03:36.393Z,2026-01-29T20:03:36.393Z
2548,BenchmarkTest02548,crypto,true,327,2026-01-29T20:03:36.394Z,2026-01-29T20:03:36.394Z
2549,BenchmarkTest02549,crypto,true,327,2026-01-29T20:03:36.395Z,2026-01-29T20:03:36.395Z
2550,BenchmarkTest02550,crypto,true,327,2026-01-29T20:03:36.396Z,2026-01-29T20:03:36.396Z
2551,BenchmarkTest02551,crypto,false,327,2026-01-29T20:03:36.397Z,2026-01-29T20:03:36.397Z
2552,BenchmarkTest02552,crypto,false,327,2026-01-29T20:03:36.398Z,2026-01-29T20:03:36.398Z
2553,BenchmarkTest02553,ldapi,false,90,2026-01-29T20:03:36.399Z,2026-01-29T20:03:36.399Z
2554,BenchmarkTest02554,pathtraver,false,22,2026-01-29T20:03:36.400Z,2026-01-29T20:03:36.400Z
2555,BenchmarkTest02555,pathtraver,true,22,2026-01-29T20:03:36.401Z,2026-01-29T20:03:36.401Z
2556,BenchmarkTest02556,pathtraver,true,22,2026-01-29T20:03:36.402Z,2026-01-29T20:03:36.402Z
2557,BenchmarkTest02557,pathtraver,false,22,2026-01-29T20:03:36.403Z,2026-01-29T20:03:36.403Z
2558,BenchmarkTest02558,pathtraver,false,22,2026-01-29T20:03:36.406Z,2026-01-29T20:03:36.406Z
2559,BenchmarkTest02559,pathtraver,true,22,2026-01-29T20:03:36.407Z,2026-01-29T20:03:36.407Z
2560,BenchmarkTest02560,pathtraver,true,22,2026-01-29T20:03:36.408Z,2026-01-29T20:03:36.408Z
2561,BenchmarkTest02561,pathtraver,true,22,2026-01-29T20:03:36.409Z,2026-01-29T20:03:36.409Z
2562,BenchmarkTest02562,pathtraver,true,22,2026-01-29T20:03:36.410Z,2026-01-29T20:03:36.410Z
2563,BenchmarkTest02563,pathtraver,false,22,2026-01-29T20:03:36.410Z,2026-01-29T20:03:36.410Z
2564,BenchmarkTest02564,pathtraver,true,22,2026-01-29T20:03:36.412Z,2026-01-29T20:03:36.412Z
2565,BenchmarkTest02565,pathtraver,true,22,2026-01-29T20:03:36.413Z,2026-01-29T20:03:36.413Z
2566,BenchmarkTest02566,pathtraver,false,22,2026-01-29T20:03:36.414Z,2026-01-29T20:03:36.414Z
2567,BenchmarkTest02567,pathtraver,true,22,2026-01-29T20:03:36.415Z,2026-01-29T20:03:36.415Z
2568,BenchmarkTest02568,pathtraver,false,22,2026-01-29T20:03:36.416Z,2026-01-29T20:03:36.416Z
2569,BenchmarkTest02569,pathtraver,true,22,2026-01-29T20:03:36.417Z,2026-01-29T20:03:36.417Z
2570,BenchmarkTest02570,pathtraver,false,22,2026-01-29T20:03:36.418Z,2026-01-29T20:03:36.418Z
2571,BenchmarkTest02571,ldapi,false,90,2026-01-29T20:03:36.419Z,2026-01-29T20:03:36.419Z
2572,BenchmarkTest02572,ldapi,false,90,2026-01-29T20:03:36.420Z,2026-01-29T20:03:36.420Z
2573,BenchmarkTest02573,hash,true,328,2026-01-29T20:03:36.422Z,2026-01-29T20:03:36.422Z
2574,BenchmarkTest02574,hash,true,328,2026-01-29T20:03:36.423Z,2026-01-29T20:03:36.423Z
2575,BenchmarkTest02575,hash,true,328,2026-01-29T20:03:36.424Z,2026-01-29T20:03:36.424Z
2576,BenchmarkTest02576,hash,false,328,2026-01-29T20:03:36.425Z,2026-01-29T20:03:36.425Z
2577,BenchmarkTest02577,hash,true,328,2026-01-29T20:03:36.426Z,2026-01-29T20:03:36.426Z
2578,BenchmarkTest02578,xss,true,79,2026-01-29T20:03:36.427Z,2026-01-29T20:03:36.427Z
2579,BenchmarkTest02579,xss,true,79,2026-01-29T20:03:36.428Z,2026-01-29T20:03:36.428Z
2580,BenchmarkTest02580,xss,true,79,2026-01-29T20:03:36.429Z,2026-01-29T20:03:36.429Z
2581,BenchmarkTest02581,xss,false,79,2026-01-29T20:03:36.430Z,2026-01-29T20:03:36.430Z
2582,BenchmarkTest02582,xss,true,79,2026-01-29T20:03:36.431Z,2026-01-29T20:03:36.431Z
2583,BenchmarkTest02583,xss,true,79,2026-01-29T20:03:36.432Z,2026-01-29T20:03:36.432Z
2584,BenchmarkTest02584,xss,true,79,2026-01-29T20:03:36.433Z,2026-01-29T20:03:36.433Z
2585,BenchmarkTest02585,xss,true,79,2026-01-29T20:03:36.434Z,2026-01-29T20:03:36.434Z
2586,BenchmarkTest02586,xss,true,79,2026-01-29T20:03:36.435Z,2026-01-29T20:03:36.435Z
2587,BenchmarkTest02587,xss,true,79,2026-01-29T20:03:36.436Z,2026-01-29T20:03:36.436Z
2588,BenchmarkTest02588,xss,true,79,2026-01-29T20:03:36.437Z,2026-01-29T20:03:36.437Z
2589,BenchmarkTest02589,xss,false,79,2026-01-29T20:03:36.437Z,2026-01-29T20:03:36.437Z
2590,BenchmarkTest02590,xss,false,79,2026-01-29T20:03:36.438Z,2026-01-29T20:03:36.438Z
2591,BenchmarkTest02591,xss,true,79,2026-01-29T20:03:36.439Z,2026-01-29T20:03:36.439Z
2592,BenchmarkTest02592,xss,true,79,2026-01-29T20:03:36.441Z,2026-01-29T20:03:36.441Z
2593,BenchmarkTest02593,xss,false,79,2026-01-29T20:03:36.442Z,2026-01-29T20:03:36.442Z
2594,BenchmarkTest02594,xss,false,79,2026-01-29T20:03:36.443Z,2026-01-29T20:03:36.443Z
2595,BenchmarkTest02595,xss,true,79,2026-01-29T20:03:36.444Z,2026-01-29T20:03:36.444Z
2596,BenchmarkTest02596,xss,false,79,2026-01-29T20:03:36.446Z,2026-01-29T20:03:36.446Z
2597,BenchmarkTest02597,xss,true,79,2026-01-29T20:03:36.447Z,2026-01-29T20:03:36.447Z
2598,BenchmarkTest02598,xss,true,79,2026-01-29T20:03:36.448Z,2026-01-29T20:03:36.448Z
2599,BenchmarkTest02599,xss,false,79,2026-01-29T20:03:36.449Z,2026-01-29T20:03:36.449Z
2600,BenchmarkTest02600,xss,true,79,2026-01-29T20:03:36.451Z,2026-01-29T20:03:36.451Z
2601,BenchmarkTest02601,xss,false,79,2026-01-29T20:03:36.453Z,2026-01-29T20:03:36.453Z
2602,BenchmarkTest02602,weakrand,true,330,2026-01-29T20:03:36.457Z,2026-01-29T20:03:36.457Z
2603,BenchmarkTest02603,weakrand,true,330,2026-01-29T20:03:36.461Z,2026-01-29T20:03:36.461Z
2604,BenchmarkTest02604,weakrand,true,330,2026-01-29T20:03:36.465Z,2026-01-29T20:03:36.465Z
2605,BenchmarkTest02605,weakrand,true,330,2026-01-29T20:03:36.469Z,2026-01-29T20:03:36.469Z
2606,BenchmarkTest02606,weakrand,true,330,2026-01-29T20:03:36.472Z,2026-01-29T20:03:36.472Z
2607,BenchmarkTest02607,securecookie,false,614,2026-01-29T20:03:36.476Z,2026-01-29T20:03:36.476Z
2608,BenchmarkTest02608,xss,true,79,2026-01-29T20:03:36.479Z,2026-01-29T20:03:36.479Z
2609,BenchmarkTest02609,xss,false,79,2026-01-29T20:03:36.483Z,2026-01-29T20:03:36.483Z
2610,BenchmarkTest02610,cmdi,false,78,2026-01-29T20:03:36.486Z,2026-01-29T20:03:36.486Z
2611,BenchmarkTest02611,cmdi,true,78,2026-01-29T20:03:36.490Z,2026-01-29T20:03:36.490Z
2612,BenchmarkTest02612,cmdi,true,78,2026-01-29T20:03:36.493Z,2026-01-29T20:03:36.493Z
2613,BenchmarkTest02613,cmdi,true,78,2026-01-29T20:03:36.496Z,2026-01-29T20:03:36.496Z
2614,BenchmarkTest02614,weakrand,false,330,2026-01-29T20:03:36.499Z,2026-01-29T20:03:36.499Z
2615,BenchmarkTest02615,weakrand,false,330,2026-01-29T20:03:36.507Z,2026-01-29T20:03:36.507Z
2616,BenchmarkTest02616,weakrand,false,330,2026-01-29T20:03:36.509Z,2026-01-29T20:03:36.509Z
2617,BenchmarkTest02617,weakrand,false,330,2026-01-29T20:03:36.510Z,2026-01-29T20:03:36.510Z
2618,BenchmarkTest02618,weakrand,false,330,2026-01-29T20:03:36.512Z,2026-01-29T20:03:36.512Z
2619,BenchmarkTest02619,weakrand,false,330,2026-01-29T20:03:36.513Z,2026-01-29T20:03:36.513Z
2620,BenchmarkTest02620,weakrand,false,330,2026-01-29T20:03:36.515Z,2026-01-29T20:03:36.515Z
2621,BenchmarkTest02621,weakrand,false,330,2026-01-29T20:03:36.516Z,2026-01-29T20:03:36.516Z
2622,BenchmarkTest02622,trustbound,true,501,2026-01-29T20:03:36.517Z,2026-01-29T20:03:36.517Z
2623,BenchmarkTest02623,trustbound,true,501,2026-01-29T20:03:36.518Z,2026-01-29T20:03:36.518Z
2624,BenchmarkTest02624,trustbound,true,501,2026-01-29T20:03:36.520Z,2026-01-29T20:03:36.520Z
2625,BenchmarkTest02625,sqli,true,89,2026-01-29T20:03:36.521Z,2026-01-29T20:03:36.521Z
2626,BenchmarkTest02626,sqli,false,89,2026-01-29T20:03:36.522Z,2026-01-29T20:03:36.522Z
2627,BenchmarkTest02627,sqli,true,89,2026-01-29T20:03:36.523Z,2026-01-29T20:03:36.523Z
2628,BenchmarkTest02628,sqli,true,89,2026-01-29T20:03:36.524Z,2026-01-29T20:03:36.524Z
2629,BenchmarkTest02629,sqli,false,89,2026-01-29T20:03:36.525Z,2026-01-29T20:03:36.525Z
2630,BenchmarkTest02630,sqli,true,89,2026-01-29T20:03:36.526Z,2026-01-29T20:03:36.526Z
2631,BenchmarkTest02631,sqli,false,89,2026-01-29T20:03:36.528Z,2026-01-29T20:03:36.528Z
2632,BenchmarkTest02632,sqli,true,89,2026-01-29T20:03:36.529Z,2026-01-29T20:03:36.529Z
2633,BenchmarkTest02633,sqli,false,89,2026-01-29T20:03:36.530Z,2026-01-29T20:03:36.530Z
2634,BenchmarkTest02634,sqli,false,89,2026-01-29T20:03:36.531Z,2026-01-29T20:03:36.531Z
2635,BenchmarkTest02635,sqli,true,89,2026-01-29T20:03:36.532Z,2026-01-29T20:03:36.532Z
2636,BenchmarkTest02636,sqli,false,89,2026-01-29T20:03:36.533Z,2026-01-29T20:03:36.533Z
2637,BenchmarkTest02637,sqli,false,89,2026-01-29T20:03:36.535Z,2026-01-29T20:03:36.535Z
2638,BenchmarkTest02638,sqli,true,89,2026-01-29T20:03:36.536Z,2026-01-29T20:03:36.536Z
2639,BenchmarkTest02639,sqli,false,89,2026-01-29T20:03:36.537Z,2026-01-29T20:03:36.537Z
2640,BenchmarkTest02640,sqli,false,89,2026-01-29T20:03:36.538Z,2026-01-29T20:03:36.538Z
2641,BenchmarkTest02641,sqli,true,89,2026-01-29T20:03:36.540Z,2026-01-29T20:03:36.540Z
2642,BenchmarkTest02642,sqli,true,89,2026-01-29T20:03:36.541Z,2026-01-29T20:03:36.541Z
2643,BenchmarkTest02643,sqli,true,89,2026-01-29T20:03:36.542Z,2026-01-29T20:03:36.542Z
2644,BenchmarkTest02644,sqli,true,89,2026-01-29T20:03:36.544Z,2026-01-29T20:03:36.544Z
2645,BenchmarkTest02645,sqli,true,89,2026-01-29T20:03:36.547Z,2026-01-29T20:03:36.547Z
2646,BenchmarkTest02646,sqli,true,89,2026-01-29T20:03:36.551Z,2026-01-29T20:03:36.551Z
2647,BenchmarkTest02647,sqli,true,89,2026-01-29T20:03:36.555Z,2026-01-29T20:03:36.555Z
2648,BenchmarkTest02648,sqli,false,89,2026-01-29T20:03:36.559Z,2026-01-29T20:03:36.559Z
2649,BenchmarkTest02649,sqli,true,89,2026-01-29T20:03:36.565Z,2026-01-29T20:03:36.565Z
2650,BenchmarkTest02650,sqli,true,89,2026-01-29T20:03:36.569Z,2026-01-29T20:03:36.569Z
2651,BenchmarkTest02651,sqli,true,89,2026-01-29T20:03:36.573Z,2026-01-29T20:03:36.573Z
2652,BenchmarkTest02652,sqli,false,89,2026-01-29T20:03:36.575Z,2026-01-29T20:03:36.575Z
2653,BenchmarkTest02653,sqli,true,89,2026-01-29T20:03:36.578Z,2026-01-29T20:03:36.578Z
2654,BenchmarkTest02654,sqli,true,89,2026-01-29T20:03:36.581Z,2026-01-29T20:03:36.581Z
2655,BenchmarkTest02655,sqli,true,89,2026-01-29T20:03:36.583Z,2026-01-29T20:03:36.583Z
2656,BenchmarkTest02656,sqli,true,89,2026-01-29T20:03:36.586Z,2026-01-29T20:03:36.586Z
2657,BenchmarkTest02657,sqli,false,89,2026-01-29T20:03:36.589Z,2026-01-29T20:03:36.589Z
2658,BenchmarkTest02658,crypto,true,327,2026-01-29T20:03:36.591Z,2026-01-29T20:03:36.591Z
